"scientificName","taxonID","taxonKey","continent","decimalLatitude","decimalLongitude","year"
"Adenanthera pavonina L.",NA,2951846,"ASIA",21.365688,70.694733,2020
"Adenanthera pavonina L.",NA,2951846,"ASIA",15.866884,74.839199,2020
"Adenanthera pavonina L.","34464",2951846,"ASIA",8.9895,76.8507,2020
"Adenanthera pavonina L.","158007",2951846,"ASIA",17.392781,78.365939,2019
"Adenanthera pavonina L.","34464",2951846,"ASIA",11.831884,75.565515,2019
"Adenanthera pavonina L.","158007",2951846,"ASIA",11.832873,75.464112,2019
"Adenanthera pavonina L.","158007",2951846,"ASIA",12.053664,75.201494,2019
"Adenanthera pavonina L.","158007",2951846,"ASIA",10.549374,76.287308,2019
"Adenanthera pavonina L.","158007",2951846,"ASIA",22.988771,87.010568,2019
"Adenanthera pavonina L.",NA,2951846,"ASIA",13.370226,77.194168,2019
"Adenanthera pavonina L.","158007",2951846,"ASIA",18.92593,72.832633,2018
"Adenanthera pavonina L.","158007",2951846,"ASIA",18.925822,72.832663,2018
"Adenanthera pavonina L.","34464",2951846,"ASIA",13.03441,77.551331,2018
"Adenanthera pavonina L.","158007",2951846,"ASIA",12.720905,77.559795,2018
"Adenanthera pavonina L.",NA,2951846,"ASIA",11.010519,76.936636,2018
"Adenanthera pavonina L.","158007",2951846,"ASIA",9.000535,76.712006,2017
"Adenanthera pavonina L.","34464",2951846,"ASIA",14.601715,74.854515,2017
"Adenanthera pavonina L.",NA,2951846,"ASIA",22.5846,88.4162,2017
